"","TP_SEXO","ST_CONCLUSAO","TP_ESCOLA","IN_TP_ENSINO","TP_COR_RACA","IN_BAIXA_VISAO","IN_CEGUEIRA","IN_SURDEZ","IN_DEFICIENCIA_AUDITIVA","IN_SURDO_CEGUEIRA","IN_DEFICIENCIA_FISICA","IN_DEFICIENCIA_MENTAL","IN_DEFICIT_ATENCAO","IN_DISLEXIA","IN_AUTISMO","ID_DEPENDENCIA_ADM","ID_LOCALIZACAO","NU_NOTA_REDACAO"
"19730",0,0.666666666666667,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"19731",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19732",0,0,0,0.666666666666667,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"19733",1,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19734",1,0,0,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19735",1,0.333333333333333,0.5,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.727272727272727
"19736",0,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.863636363636364
"19737",0,0.666666666666667,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"19738",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19739",1,0.333333333333333,0.5,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"19740",0,0,0,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.431818181818182
"19741",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.727272727272727
"19742",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"19743",0,0.333333333333333,1,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,0.5,0.704545454545455
"19744",1,0.333333333333333,0.5,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.613636363636364
"19745",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091
"19746",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818181818
"19747",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19748",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.636363636363636
"19749",0,0,0,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"19750",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19751",0,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.681818181818182
"19752",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19753",0,0,0,0.333333333333333,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
"19754",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"19755",1,0,0,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19756",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19757",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.795454545454545
"19758",0,1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.840909090909091
"19759",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.590909090909091
"19760",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.522727272727273
"19761",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.636363636363636
"19762",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"19763",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.863636363636364
"19764",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545454545
"19765",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455
"19766",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19767",0,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.568181818181818
"19768",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.659090909090909
"19769",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5
"19770",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19771",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818181818
"19772",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364
"19773",1,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.886363636363636
"19774",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19775",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.75
"19776",0,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.409090909090909
"19777",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.75
"19778",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545454545
"19779",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.681818181818182
"19780",0,0,0,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19781",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.613636363636364
"19782",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.295454545454545
"19783",1,0.666666666666667,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"19784",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.522727272727273
"19785",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19786",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"19787",1,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.681818181818182
"19788",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818181818
"19789",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.477272727272727
"19790",1,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"19791",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.409090909090909
"19792",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.840909090909091
"19793",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"19794",0,0,0,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091
"19795",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19796",1,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.681818181818182
"19797",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091
"19798",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.386363636363636
"19799",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19800",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19801",0,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.522727272727273
"19802",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455
"19803",1,0,0,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19804",1,0,0,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.75
"19805",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"19806",1,0.333333333333333,0.5,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.636363636363636
"19807",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545454545
"19808",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.681818181818182
"19809",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.75
"19810",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818181818
"19811",0,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19812",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19813",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818181818
"19814",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.75
"19815",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.681818181818182
"19816",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818181818
"19817",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.454545454545455
"19818",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19819",0,0,0,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19820",1,0.666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19821",1,0.333333333333333,1,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,0.5,0.772727272727273
"19822",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19823",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19824",1,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19825",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.613636363636364
"19826",0,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.818181818181818
"19827",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.386363636363636
"19828",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.386363636363636
"19829",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19830",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.272727272727273
"19831",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.681818181818182
"19832",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"19833",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19834",1,0.333333333333333,0.5,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.545454545454545
"19835",1,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.522727272727273
"19836",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19837",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.431818181818182
"19838",0,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"19839",1,0.333333333333333,0.5,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5
"19840",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19841",1,0,0,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.431818181818182
"19842",0,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.340909090909091
"19843",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"19844",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19845",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.636363636363636
"19846",1,0.666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.386363636363636
"19847",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818181818
"19848",0,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"19849",1,0.333333333333333,0.5,0.333333333333333,0.8,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"19850",1,0.333333333333333,0.5,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.659090909090909
"19851",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"19852",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"19853",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.522727272727273
"19854",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.863636363636364
"19855",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.886363636363636
"19856",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.681818181818182
"19857",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.409090909090909
"19858",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19859",0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.477272727272727
"19860",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818181818
"19861",1,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19862",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19863",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091
"19864",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19865",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.409090909090909
"19866",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.318181818181818
"19867",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.795454545454545
"19868",1,0.333333333333333,0.5,0.666666666666667,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"19869",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.477272727272727
"19870",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818181818
"19871",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182
"19872",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"19873",1,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364
"19874",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455
"19875",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"19876",1,0,0,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.386363636363636
"19877",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.613636363636364
"19878",1,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.454545454545455
"19879",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19880",1,0.333333333333333,0.5,0.333333333333333,0.8,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.636363636363636
"19881",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.818181818181818
"19882",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19883",1,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19884",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.431818181818182
"19885",0,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.409090909090909
"19886",0,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818181818
"19887",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"19888",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.568181818181818
"19889",0,0.333333333333333,1,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5
"19890",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.522727272727273
"19891",1,0.333333333333333,0.5,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"19892",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"19893",1,0.333333333333333,0.5,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.818181818181818
"19894",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19895",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.25,1,0.75
"19896",1,0.333333333333333,1,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,0.5,0.590909090909091
"19897",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19898",1,0,0,0.666666666666667,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818181818
"19899",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19900",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.772727272727273
"19901",0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455
"19902",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091
"19903",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19904",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.431818181818182
"19905",1,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19906",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.704545454545455
"19907",1,1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"19908",1,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.704545454545455
"19909",0,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"19910",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.431818181818182
"19911",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455
"19912",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5
"19913",0,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.727272727272727
"19914",0,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.772727272727273
"19915",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.295454545454545
"19916",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.386363636363636
"19917",1,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818181818
"19918",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19919",0,0.333333333333333,1,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,0.5,0.659090909090909
"19920",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.636363636363636
"19921",1,1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"19922",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.590909090909091
"19923",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.636363636363636
"19924",1,0.333333333333333,0.5,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"19925",1,0.333333333333333,0.5,0.666666666666667,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.545454545454545
"19926",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"19927",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545454545
"19928",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.75
"19929",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.727272727272727
"19930",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.477272727272727
"19931",0,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.477272727272727
"19932",1,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.340909090909091
"19933",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455
"19934",1,0.333333333333333,0.5,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.590909090909091
"19935",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.409090909090909
"19936",0,0.333333333333333,0.5,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.431818181818182
"19937",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.613636363636364
"19938",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818181818
"19939",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.522727272727273
"19940",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.409090909090909
"19941",1,0,0,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818181818
"19942",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19943",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19944",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.522727272727273
"19945",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.477272727272727
"19946",0,0,0,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.477272727272727
"19947",1,0.666666666666667,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
"19948",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19949",1,0,0,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19950",1,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.704545454545455
"19951",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.636363636363636
"19952",1,0,0,0.333333333333333,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.863636363636364
"19953",1,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455
"19954",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.431818181818182
"19955",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818181818
"19956",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727272727
"19957",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.659090909090909
"19958",1,0.333333333333333,0.5,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.659090909090909
"19959",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.613636363636364
"19960",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.659090909090909
"19961",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.295454545454545
"19962",0,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.545454545454545
"19963",0,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"19964",1,0,0,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.636363636363636
"19965",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.613636363636364
"19966",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19967",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.272727272727273
"19968",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"19969",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19970",0,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19971",0,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727272727
"19972",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818181818
"19973",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19974",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818181818
"19975",1,0,0,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.318181818181818
"19976",0,0,0,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19977",1,0.333333333333333,0.5,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"19978",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19979",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.704545454545455
"19980",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455
"19981",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909090909
